strategy_name,submission_id,filename,submitted_at,artifact_path,run_dir,final_pnl,max_pnl,min_pnl,max_drawdown,max_drawdown_pct,first_positive_ts,pnl_slope,pnl_volatility,num_points,time_horizon,peak_to_final_drop,recovery_after_drawdown,trade_count,products,raw_fields_found
ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_7_bid_mult_0.5,205681,400-ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_7_bid_mult_0.5.py,2026-04-16T16:59:34.227000+00:00,runs/2026-04-16_12-59-34_ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_7_bid_mult_0.5/artifact.json,runs/2026-04-16_12-59-34_ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_7_bid_mult_0.5,9564.9375,9564.9375,-682.0,439.09375,0.00513686433398836,7300.0,0.10349560566140702,24.91194532358415,500,99800.0,0.0,10246.9375,,,
ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5,205812,401-ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5.py,2026-04-16T17:01:38.807000+00:00,runs/2026-04-16_13-01-38_ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5/artifact.json,runs/2026-04-16_13-01-38_ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5,9564.34375,9564.34375,-682.0,439.09375,0.011588577765456057,7300.0,0.10341576690220823,25.565793533691348,500,99800.0,0.0,10246.34375,,,
ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5,205926,402-ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5.py,2026-04-16T17:03:33.288000+00:00,runs/2026-04-16_13-03-33_ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5/artifact.json,runs/2026-04-16_13-03-33_ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5,9677.9375,9677.9375,-682.0,439.09375,0.0050682309558948155,7300.0,0.10477783479032354,25.248787494155565,500,99800.0,0.0,10359.9375,,,
ashv2_ask_half_6_ask_mult_0.0_ask_mult_0.25_base_ske_0.5_bid_half_8,206034,403-ashv2_ask_half_6_ask_mult_0.0_ask_mult_0.25_base_ske_0.5_bid_half_8.py,2026-04-16T17:05:38.849000+00:00,runs/2026-04-16_13-05-38_ashv2_ask_half_6_ask_mult_0.0_ask_mult_0.25_base_ske_0.5_bid_half_8/artifact.json,runs/2026-04-16_13-05-38_ashv2_ask_half_6_ask_mult_0.0_ask_mult_0.25_base_ske_0.5_bid_half_8,9657.9375,9657.9375,-682.0,439.09375,0.00508167570950721,7300.0,0.10448462869249915,25.178740496628453,500,99800.0,0.0,10339.9375,,,
ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5,206135,404-ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5.py,2026-04-16T17:07:33.006000+00:00,runs/2026-04-16_13-07-32_ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5/artifact.json,runs/2026-04-16_13-07-32_ashv2_ask_half_6_ask_mult_0.0_base_ske_0.5_bid_half_8_bid_mult_0.5,9115.375,9115.375,-682.0,439.09375,0.007300623245466905,7500.0,0.09839164872971992,25.130244236584957,500,99800.0,0.0,9797.375,,,
s1_bs8_rep0,206320,406-s1_bs8_rep0.py,2026-04-16T17:11:13.067000+00:00,runs/2026-04-16_13-11-12_s1_bs8_rep0/artifact.json,runs/2026-04-16_13-11-12_s1_bs8_rep0,9966.65625,9966.65625,-682.0,439.09375,0.009184828133495967,6700.0,0.10801664194852093,26.642164220687214,500,99800.0,0.0,10648.65625,,,
s1_bs8_rep1,206459,407-s1_bs8_rep1.py,2026-04-16T17:13:38.845000+00:00,runs/2026-04-16_13-13-38_s1_bs8_rep1/artifact.json,runs/2026-04-16_13-13-38_s1_bs8_rep1,9966.65625,9966.65625,-682.0,439.09375,0.009184828133495967,6700.0,0.10801664194852093,26.642164220687214,500,99800.0,0.0,10648.65625,,,
s1_bs8_rep2,206627,408-s1_bs8_rep2.py,2026-04-16T17:16:36.300000+00:00,runs/2026-04-16_13-16-36_s1_bs8_rep2/artifact.json,runs/2026-04-16_13-16-36_s1_bs8_rep2,9966.65625,9966.65625,-682.0,439.09375,0.009184828133495967,6700.0,0.10801664194852093,26.642164220687214,500,99800.0,0.0,10648.65625,,,
s1_bs8_rep3,206738,409-s1_bs8_rep3.py,2026-04-16T17:18:31.728000+00:00,runs/2026-04-16_13-18-31_s1_bs8_rep3/artifact.json,runs/2026-04-16_13-18-31_s1_bs8_rep3,9966.65625,9966.65625,-682.0,439.09375,0.009184828133495967,6700.0,0.10801664194852093,26.642164220687214,500,99800.0,0.0,10648.65625,,,
s1_bs10,209245,411-s1_bs10.py,2026-04-16T18:01:55.657000+00:00,runs/2026-04-16_14-01-55_s1_bs10/artifact.json,runs/2026-04-16_14-01-55_s1_bs10,10090.375,10090.375,-682.0,439.09375,0.011104363667910124,6700.0,0.10932296500420377,27.35883985137696,500,99800.0,0.0,10772.375,,,
s1_bs12,209352,412-s1_bs12.py,2026-04-16T18:03:39.579000+00:00,runs/2026-04-16_14-03-39_s1_bs12/artifact.json,runs/2026-04-16_14-03-39_s1_bs12,10045.21875,10045.21875,-682.0,439.09375,0.011104363667910124,6700.0,0.10890864064979698,27.559629283175006,500,99800.0,0.0,10727.21875,,,
s1_bs15,209462,413-s1_bs15.py,2026-04-16T18:05:34.083000+00:00,runs/2026-04-16_14-05-33_s1_bs15/artifact.json,runs/2026-04-16_14-05-33_s1_bs15,10088.375,10088.375,-682.0,439.09375,0.011104363667910124,6700.0,0.10929462203364439,27.711524427815455,500,99800.0,0.0,10770.375,,,
s1_bs18,209600,414-s1_bs18.py,2026-04-16T18:07:38.820000+00:00,runs/2026-04-16_14-07-38_s1_bs18/artifact.json,runs/2026-04-16_14-07-38_s1_bs18,10088.375,10088.375,-682.0,439.09375,0.011104363667910124,6700.0,0.10927493871116109,27.77671559976878,500,99800.0,0.0,10770.375,,,
s1_bs20,209717,415-s1_bs20.py,2026-04-16T18:09:33.604000+00:00,runs/2026-04-16_14-09-33_s1_bs20/artifact.json,runs/2026-04-16_14-09-33_s1_bs20,10139.09375,10139.09375,-682.0,439.09375,0.011104363667910124,6700.0,0.10991752421197185,27.894704732442488,500,99800.0,0.0,10821.09375,,,
s1_bs25,209849,416-s1_bs25.py,2026-04-16T18:11:38.873000+00:00,runs/2026-04-16_14-11-38_s1_bs25/artifact.json,runs/2026-04-16_14-11-38_s1_bs25,10000.21875,10000.21875,-682.0,439.09375,0.011104363667910124,6700.0,0.10812777903416301,28.084295520258276,500,99800.0,0.0,10682.21875,,,
s1_bs30,209953,417-s1_bs30.py,2026-04-16T18:13:33.765000+00:00,runs/2026-04-16_14-13-33_s1_bs30/artifact.json,runs/2026-04-16_14-13-33_s1_bs30,10040.9375,10040.9375,-682.0,439.09375,0.011104363667910124,6700.0,0.108644465781535,28.15417595181462,500,99800.0,0.0,10722.9375,,,
s2_bs18_hs2_te0,210059,418-s2_bs18_hs2_te0.py,2026-04-16T18:15:20.433000+00:00,runs/2026-04-16_14-15-19_s2_bs18_hs2_te0/artifact.json,runs/2026-04-16_14-15-19_s2_bs18_hs2_te0,10243.09375,10243.09375,-682.0,439.09375,0.011166361336473873,6700.0,0.1113986138861743,27.879052025674557,500,99800.0,0.0,10925.09375,,,
s2_bs18_hs4_te0,210183,419-s2_bs18_hs4_te0.py,2026-04-16T18:17:36.107000+00:00,runs/2026-04-16_14-17-35_s2_bs18_hs4_te0/artifact.json,runs/2026-04-16_14-17-35_s2_bs18_hs4_te0,10079.5,10079.5,-682.0,439.09375,0.011043050642740058,6700.0,0.10924692289472283,27.77810652811978,500,99800.0,0.0,10761.5,,,
s2_bs18_hs5_te0,210324,420-s2_bs18_hs5_te0.py,2026-04-16T18:19:41.190000+00:00,runs/2026-04-16_14-19-40_s2_bs18_hs5_te0/artifact.json,runs/2026-04-16_14-19-40_s2_bs18_hs5_te0,10033.9375,10033.9375,-682.0,439.09375,0.010982410982410982,6700.0,0.10846660777979049,27.79416440614352,500,99800.0,0.0,10715.9375,,,
s2_bs20_hs2_te0,210448,421-s2_bs20_hs2_te0.py,2026-04-16T18:21:36.420000+00:00,runs/2026-04-16_14-21-36_s2_bs20_hs2_te0/artifact.json,runs/2026-04-16_14-21-36_s2_bs20_hs2_te0,10276.09375,10276.09375,-682.0,439.09375,0.011166361336473873,6700.0,0.11184789564486383,28.009967098220866,500,99800.0,0.0,10958.09375,,,
s2_bs20_hs4_te0,210570,422-s2_bs20_hs4_te0.py,2026-04-16T18:23:31.703000+00:00,runs/2026-04-16_14-23-31_s2_bs20_hs4_te0/artifact.json,runs/2026-04-16_14-23-31_s2_bs20_hs4_te0,10123.5,10123.5,-682.0,439.09375,0.011043050642740058,6700.0,0.10983488473672645,27.89524800620477,500,99800.0,0.0,10805.5,,,
s2_bs20_hs5_te0,210696,423-s2_bs20_hs5_te0.py,2026-04-16T18:25:36.267000+00:00,runs/2026-04-16_14-25-35_s2_bs20_hs5_te0/artifact.json,runs/2026-04-16_14-25-35_s2_bs20_hs5_te0,10077.9375,10077.9375,-682.0,439.09375,0.010982410982410982,6700.0,0.10906327983835373,27.859924988784122,500,99800.0,0.0,10759.9375,,,
s2_bs25_hs2_te0,210836,424-s2_bs25_hs2_te0.py,2026-04-16T18:27:41.805000+00:00,runs/2026-04-16_14-27-41_s2_bs25_hs2_te0/artifact.json,runs/2026-04-16_14-27-41_s2_bs25_hs2_te0,10149.375,10149.375,-682.0,439.09375,0.011166361336473873,6700.0,0.11009751854007416,28.25854951768838,500,99800.0,0.0,10831.375,,,
s2_bs25_hs4_te0,210946,425-s2_bs25_hs4_te0.py,2026-04-16T18:29:36.366000+00:00,runs/2026-04-16_14-29-36_s2_bs25_hs4_te0/artifact.json,runs/2026-04-16_14-29-36_s2_bs25_hs4_te0,9978.5,9978.5,-682.0,439.09375,0.011043050642740058,6700.0,0.10786016644394703,27.85759194225969,500,99800.0,0.0,10660.5,,,
s2_bs25_hs5_te0,211082,426-s2_bs25_hs5_te0.py,2026-04-16T18:31:41.146000+00:00,runs/2026-04-16_14-31-41_s2_bs25_hs5_te0/artifact.json,runs/2026-04-16_14-31-41_s2_bs25_hs5_te0,9994.96875,9994.96875,-682.0,439.09375,0.010982410982410982,6700.0,0.10747165706787827,28.12976941114217,500,99800.0,0.0,10676.96875,,,
s3_bs20_hs1_te0,211858,427-s3_bs20_hs1_te0.py,2026-04-16T18:45:16.457000+00:00,runs/2026-04-16_14-45-16_s3_bs20_hs1_te0/artifact.json,runs/2026-04-16_14-45-16_s3_bs20_hs1_te0,10338.25,10338.25,-682.0,439.09375,0.011229055180278972,6700.0,0.11253421934179925,28.14575624119707,500,99800.0,0.0,11020.25,,,
s3_bs20_hs2_te1,212005,428-s3_bs20_hs2_te1.py,2026-04-16T18:47:32.134000+00:00,runs/2026-04-16_14-47-31_s3_bs20_hs2_te1/artifact.json,runs/2026-04-16_14-47-31_s3_bs20_hs2_te1,10281.90625,10281.90625,-682.0,439.09375,0.0069858974917578025,6700.0,0.11215487522317277,27.62092543194953,500,99800.0,0.0,10963.90625,,,
s3_bs20_hs2_te0_kinv1.5,212117,429-s3_bs20_hs2_te0_kinv1.5.py,2026-04-16T18:49:37.309000+00:00,runs/2026-04-16_14-49-36_s3_bs20_hs2_te0_kinv1.5/artifact.json,runs/2026-04-16_14-49-36_s3_bs20_hs2_te0_kinv1.5,10277.09375,10277.09375,-682.0,439.09375,0.011104363667910124,6700.0,0.11182557555558348,28.01802187639606,500,99800.0,0.0,10959.09375,,,
s3_bs20_hs2_te0_kinv2.0,212241,430-s3_bs20_hs2_te0_kinv2.0.py,2026-04-16T18:51:32.750000+00:00,runs/2026-04-16_14-51-32_s3_bs20_hs2_te0_kinv2.0/artifact.json,runs/2026-04-16_14-51-32_s3_bs20_hs2_te0_kinv2.0,10276.09375,10276.09375,-682.0,439.09375,0.011166361336473873,6700.0,0.11184789564486383,28.009967098220866,500,99800.0,0.0,10958.09375,,,
s3_bs20_hs2_te0_kinv3.0,212432,431-s3_bs20_hs2_te0_kinv3.0.py,2026-04-16T18:54:40.711000+00:00,runs/2026-04-16_14-54-40_s3_bs20_hs2_te0_kinv3.0/artifact.json,runs/2026-04-16_14-54-40_s3_bs20_hs2_te0_kinv3.0,10281.09375,10281.09375,-682.0,439.09375,0.011166361336473873,6700.0,0.11191229270245207,28.004990642970757,500,99800.0,0.0,10963.09375,,,
s3_bs20_hs2_te0_kinv3.5,212550,432-s3_bs20_hs2_te0_kinv3.5.py,2026-04-16T18:56:35.278000+00:00,runs/2026-04-16_14-56-34_s3_bs20_hs2_te0_kinv3.5/artifact.json,runs/2026-04-16_14-56-34_s3_bs20_hs2_te0_kinv3.5,10286.09375,10286.09375,-682.0,439.09375,0.011166361336473873,6700.0,0.11196701292133293,28.010748154060682,500,99800.0,0.0,10968.09375,,,
s3_bs18_hs1_te0,212737,433-s3_bs18_hs1_te0.py,2026-04-16T18:59:41.395000+00:00,runs/2026-04-16_14-59-41_s3_bs18_hs1_te0/artifact.json,runs/2026-04-16_14-59-41_s3_bs18_hs1_te0,10308.96875,10308.96875,-682.0,439.09375,0.011229055180278972,6700.0,0.11209704276934296,28.015123983886888,500,99800.0,0.0,10990.96875,,,
adv_take_neutral1_thr0.3,213512,434-adv_take_neutral1_thr0.3.py,2026-04-16T19:12:55.984000+00:00,runs/2026-04-16_15-12-55_adv_take_neutral1_thr0.3/artifact.json,runs/2026-04-16_15-12-55_adv_take_neutral1_thr0.3,10427.625,10427.625,-682.0,439.09375,0.007025077042165068,6700.0,0.11307719026305793,28.256710695054352,500,99800.0,0.0,11109.625,,,
adv_take_neutral1_thr0.5,213621,435-adv_take_neutral1_thr0.5.py,2026-04-16T19:14:39.861000+00:00,runs/2026-04-16_15-14-39_adv_take_neutral1_thr0.5/artifact.json,runs/2026-04-16_15-14-39_adv_take_neutral1_thr0.5,10300.125,10300.125,-682.0,439.09375,0.007025077042165068,6700.0,0.11198319100682652,27.677335180853326,500,99800.0,0.0,10982.125,,,
adv_take_neutral2_thr0.3,213806,436-adv_take_neutral2_thr0.3.py,2026-04-16T19:17:36.166000+00:00,runs/2026-04-16_15-17-36_adv_take_neutral2_thr0.3/artifact.json,runs/2026-04-16_15-17-36_adv_take_neutral2_thr0.3,10199.0625,10199.0625,-682.0,439.09375,0.030938711754792212,6700.0,0.10996559346448323,28.66081957131572,500,99800.0,0.0,10881.0625,,,
adv_take_neutral2_thr0.5,213940,437-adv_take_neutral2_thr0.5.py,2026-04-16T19:19:40.692000+00:00,runs/2026-04-16_15-19-40_adv_take_neutral2_thr0.5/artifact.json,runs/2026-04-16_15-19-40_adv_take_neutral2_thr0.5,10101.875,10101.875,-682.0,439.09375,0.030938711754792212,6700.0,0.10907863695720407,28.123147485991122,500,99800.0,0.0,10783.875,,,
adv_dynsize_floor0.2,214053,438-adv_dynsize_floor0.2.py,2026-04-16T19:21:35.103000+00:00,runs/2026-04-16_15-21-34_adv_dynsize_floor0.2/artifact.json,runs/2026-04-16_15-21-34_adv_dynsize_floor0.2,10080.375,10080.375,-682.0,439.09375,0.011229055180278972,6700.0,0.10957672691167328,26.98135185368744,500,99800.0,0.0,10762.375,,,
adv_dynsize_floor0.4,214200,439-adv_dynsize_floor0.4.py,2026-04-16T19:23:39.382000+00:00,runs/2026-04-16_15-23-39_adv_dynsize_floor0.4/artifact.json,runs/2026-04-16_15-23-39_adv_dynsize_floor0.4,10159.09375,10159.09375,-682.0,439.09375,0.011229055180278972,6700.0,0.11048494277242733,27.197537536722546,500,99800.0,0.0,10841.09375,,,
adv_dynsize_floor0.6,214326,440-adv_dynsize_floor0.6.py,2026-04-16T19:25:34.010000+00:00,runs/2026-04-16_15-25-33_adv_dynsize_floor0.6/artifact.json,runs/2026-04-16_15-25-33_adv_dynsize_floor0.6,10287.25,10287.25,-682.0,439.09375,0.011229055180278972,6700.0,0.11193105314108756,27.735501327365306,500,99800.0,0.0,10969.25,,,
adv_combined_best,214453,441-adv_combined_best.py,2026-04-16T19:27:38.524000+00:00,runs/2026-04-16_15-27-38_adv_combined_best/artifact.json,runs/2026-04-16_15-27-38_adv_combined_best,10215.78125,10215.78125,-682.0,439.09375,0.007025077042165068,6700.0,0.1105152762164955,27.197611619878415,500,99800.0,0.0,10897.78125,,,
adv_take_hs1_neutral1,214576,442-adv_take_hs1_neutral1.py,2026-04-16T19:29:32.714000+00:00,runs/2026-04-16_15-29-32_adv_take_hs1_neutral1/artifact.json,runs/2026-04-16_15-29-32_adv_take_hs1_neutral1,10427.625,10427.625,-682.0,439.09375,0.007025077042165068,6700.0,0.11307719026305793,28.256710695054352,500,99800.0,0.0,11109.625,,,
adv_dynsize_hs1,214697,443-adv_dynsize_hs1.py,2026-04-16T19:31:37.327000+00:00,runs/2026-04-16_15-31-37_adv_dynsize_hs1/artifact.json,runs/2026-04-16_15-31-37_adv_dynsize_hs1,10099.09375,10099.09375,-682.0,439.09375,0.011229055180278972,6700.0,0.10979211637487175,27.043604009546915,500,99800.0,0.0,10781.09375,,,
adv_combined_hs1,214814,444-adv_combined_hs1.py,2026-04-16T19:33:31.857000+00:00,runs/2026-04-16_15-33-31_adv_combined_hs1/artifact.json,runs/2026-04-16_15-33-31_adv_combined_hs1,10215.78125,10215.78125,-682.0,439.09375,0.007025077042165068,6700.0,0.1105152762164955,27.197611619878415,500,99800.0,0.0,10897.78125,,,
sig_micro_k0.3,216256,445-sig_micro_k0.3.py,2026-04-16T19:56:37.170000+00:00,runs/2026-04-16_15-56-36_sig_micro_k0.3/artifact.json,runs/2026-04-16_15-56-36_sig_micro_k0.3,9732.15625,9732.15625,-682.0,439.09375,0.030512599346928716,6700.0,0.10455714872906367,28.234586804845254,500,99800.0,0.0,10414.15625,,,
sig_micro_k0.5,216392,446-sig_micro_k0.5.py,2026-04-16T19:58:41.662000+00:00,runs/2026-04-16_15-58-41_sig_micro_k0.5/artifact.json,runs/2026-04-16_15-58-41_sig_micro_k0.5,9698.15625,9698.15625,-682.0,439.09375,0.030633389002288614,6700.0,0.10414479411339521,28.162026469760413,500,99800.0,0.0,10380.15625,,,
sig_micro_k1.0,216529,447-sig_micro_k1.0.py,2026-04-16T20:00:36.044000+00:00,runs/2026-04-16_16-00-35_sig_micro_k1.0/artifact.json,runs/2026-04-16_16-00-35_sig_micro_k1.0,9721.1875,9721.1875,-682.0,439.09375,0.03105803648186067,6700.0,0.10462202133074157,28.43165853521233,500,99800.0,0.0,10403.1875,,,
sig_micro_gate_k0.5,216650,448-sig_micro_gate_k0.5.py,2026-04-16T20:02:40.741000+00:00,runs/2026-04-16_16-02-40_sig_micro_gate_k0.5/artifact.json,runs/2026-04-16_16-02-40_sig_micro_gate_k0.5,9698.15625,9698.15625,-682.0,439.09375,0.030633389002288614,6700.0,0.10414479411339521,28.162026469760413,500,99800.0,0.0,10380.15625,,,
sig_invskew_a0.5,216761,449-sig_invskew_a0.5.py,2026-04-16T20:04:35.321000+00:00,runs/2026-04-16_16-04-35_sig_invskew_a0.5/artifact.json,runs/2026-04-16_16-04-35_sig_invskew_a0.5,10040.5625,10040.5625,-682.0,439.09375,0.011818911881372842,6700.0,0.10850284438731506,27.743901636727962,500,99800.0,0.0,10722.5625,,,
sig_invskew_a1.0,216903,450-sig_invskew_a1.0.py,2026-04-16T20:06:40.564000+00:00,runs/2026-04-16_16-06-40_sig_invskew_a1.0/artifact.json,runs/2026-04-16_16-06-40_sig_invskew_a1.0,10040.5625,10040.5625,-682.0,439.09375,0.011818911881372842,6700.0,0.10850284438731506,27.743901636727962,500,99800.0,0.0,10722.5625,,,
sig_invskew_a2.0,217016,451-sig_invskew_a2.0.py,2026-04-16T20:08:34.831000+00:00,runs/2026-04-16_16-08-34_sig_invskew_a2.0/artifact.json,runs/2026-04-16_16-08-34_sig_invskew_a2.0,10040.5625,10040.5625,-682.0,439.09375,0.011818911881372842,6700.0,0.10850284438731506,27.743901636727962,500,99800.0,0.0,10722.5625,,,
sig_regime_5_20,217128,452-sig_regime_5_20.py,2026-04-16T20:10:39.976000+00:00,runs/2026-04-16_16-10-39_sig_regime_5_20/artifact.json,runs/2026-04-16_16-10-39_sig_regime_5_20,10040.5625,10040.5625,-682.0,439.09375,0.011818911881372842,6700.0,0.10850284438731506,27.743901636727962,500,99800.0,0.0,10722.5625,,,
sig_regime_3_10,217256,453-sig_regime_3_10.py,2026-04-16T20:12:41.664000+00:00,runs/2026-04-16_16-12-41_sig_regime_3_10/artifact.json,runs/2026-04-16_16-12-41_sig_regime_3_10,10040.5625,10040.5625,-682.0,439.09375,0.011818911881372842,6700.0,0.10850284438731506,27.743901636727962,500,99800.0,0.0,10722.5625,,,
sig_micro_invskew,217402,454-sig_micro_invskew.py,2026-04-16T20:14:51.034000+00:00,runs/2026-04-16_16-14-50_sig_micro_invskew/artifact.json,runs/2026-04-16_16-14-50_sig_micro_invskew,9698.15625,9698.15625,-682.0,439.09375,0.030633389002288614,6700.0,0.10414479411339521,28.162026469760413,500,99800.0,0.0,10380.15625,,,
BASELINE_CHAMPION,219934,455-BASELINE_CHAMPION.py,2026-04-16T20:56:16.607000+00:00,runs/2026-04-16_16-56-16_BASELINE_CHAMPION/artifact.json,runs/2026-04-16_16-56-16_BASELINE_CHAMPION,10039.4375,10039.4375,-682.0,439.09375,0.011818911881372842,6700.0,0.10827695297570253,27.57251928145002,500,99800.0,0.0,10721.4375,,,
NT_A1_1,220088,456-NT_A1_1.py,2026-04-16T20:58:41.113000+00:00,runs/2026-04-16_16-58-40_NT_A1_1/artifact.json,runs/2026-04-16_16-58-40_NT_A1_1,10021.53125,10021.53125,-682.0,439.09375,0.011818911881372842,6700.0,0.10841502776698607,27.707011958436667,500,99800.0,0.0,10703.53125,,,
NT_A1_2,220202,457-NT_A1_2.py,2026-04-16T21:00:35.965000+00:00,runs/2026-04-16_17-00-35_NT_A1_2/artifact.json,runs/2026-04-16_17-00-35_NT_A1_2,10035.125,10035.125,-682.0,439.09375,0.011818911881372842,6700.0,0.10843803016212065,27.685944167231163,500,99800.0,0.0,10717.125,,,
NT_A1_3,220326,458-NT_A1_3.py,2026-04-16T21:02:39.574000+00:00,runs/2026-04-16_17-02-39_NT_A1_3/artifact.json,runs/2026-04-16_17-02-39_NT_A1_3,10035.125,10035.125,-682.0,439.09375,0.011818911881372842,6700.0,0.10843803016212065,27.685944167231163,500,99800.0,0.0,10717.125,,,
NT_A1_4,220432,459-NT_A1_4.py,2026-04-16T21:04:34.470000+00:00,runs/2026-04-16_17-04-34_NT_A1_4/artifact.json,runs/2026-04-16_17-04-34_NT_A1_4,10021.53125,10021.53125,-682.0,439.09375,0.011818911881372842,6700.0,0.10841502776698607,27.707011958436667,500,99800.0,0.0,10703.53125,,,
NT_A1_5,220569,460-NT_A1_5.py,2026-04-16T21:06:39.253000+00:00,runs/2026-04-16_17-06-39_NT_A1_5/artifact.json,runs/2026-04-16_17-06-39_NT_A1_5,10035.125,10035.125,-682.0,439.09375,0.011818911881372842,6700.0,0.10843803016212065,27.685944167231163,500,99800.0,0.0,10717.125,,,
NT_A1_6,220768,461-NT_A1_6.py,2026-04-16T21:09:35.533000+00:00,runs/2026-04-16_17-09-35_NT_A1_6/artifact.json,runs/2026-04-16_17-09-35_NT_A1_6,10035.125,10035.125,-682.0,439.09375,0.011818911881372842,6700.0,0.10843803016212065,27.685944167231163,500,99800.0,0.0,10717.125,,,
NT_A2_1,220913,462-NT_A2_1.py,2026-04-16T21:11:40.433000+00:00,runs/2026-04-16_17-11-40_NT_A2_1/artifact.json,runs/2026-04-16_17-11-40_NT_A2_1,10039.4375,10039.4375,-682.0,439.09375,0.011818911881372842,6700.0,0.10827695297570253,27.57251928145002,500,99800.0,0.0,10721.4375,,,
NT_A2_2,221030,463-NT_A2_2.py,2026-04-16T21:13:35.415000+00:00,runs/2026-04-16_17-13-35_NT_A2_2/artifact.json,runs/2026-04-16_17-13-35_NT_A2_2,10039.4375,10039.4375,-682.0,439.09375,0.011818911881372842,6700.0,0.10827695297570253,27.57251928145002,500,99800.0,0.0,10721.4375,,,
NT_A2_3,221178,464-NT_A2_3.py,2026-04-16T21:15:40.063000+00:00,runs/2026-04-16_17-15-39_NT_A2_3/artifact.json,runs/2026-04-16_17-15-39_NT_A2_3,9933.4375,9933.4375,-682.0,439.09375,0.012315135088286045,6700.0,0.10714576467258995,27.21410412289317,500,99800.0,0.0,10615.4375,,,
NT_A2_4,221374,465-NT_A2_4.py,2026-04-16T21:18:36.798000+00:00,runs/2026-04-16_17-18-36_NT_A2_4/artifact.json,runs/2026-04-16_17-18-36_NT_A2_4,10048.71875,10048.71875,-682.0,439.09375,0.011818911881372842,6700.0,0.10846216360912318,27.672534470371374,500,99800.0,0.0,10730.71875,,,
NT_A2_5,221509,466-NT_A2_5.py,2026-04-16T21:20:41.317000+00:00,runs/2026-04-16_17-20-41_NT_A2_5/artifact.json,runs/2026-04-16_17-20-41_NT_A2_5,10039.4375,10039.4375,-682.0,439.09375,0.011818911881372842,6700.0,0.10827695297570253,27.57251928145002,500,99800.0,0.0,10721.4375,,,
NT_A3_1,221694,467-NT_A3_1.py,2026-04-16T21:23:38.046000+00:00,runs/2026-04-16_17-23-37_NT_A3_1/artifact.json,runs/2026-04-16_17-23-37_NT_A3_1,10035.125,10035.125,-682.0,439.09375,0.011818911881372842,6700.0,0.10843803016212065,27.685944167231163,500,99800.0,0.0,10717.125,,,
NT_A3_2,221797,468-NT_A3_2.py,2026-04-16T21:25:32.953000+00:00,runs/2026-04-16_17-25-32_NT_A3_2/artifact.json,runs/2026-04-16_17-25-32_NT_A3_2,10039.4375,10039.4375,-682.0,439.09375,0.011818911881372842,6700.0,0.10827695297570253,27.57251928145002,500,99800.0,0.0,10721.4375,,,
NT_A3_3,221923,469-NT_A3_3.py,2026-04-16T21:27:38.175000+00:00,runs/2026-04-16_17-27-37_NT_A3_3/artifact.json,runs/2026-04-16_17-27-37_NT_A3_3,10035.125,10035.125,-682.0,439.09375,0.011818911881372842,6700.0,0.10843803016212065,27.685944167231163,500,99800.0,0.0,10717.125,,,
AQ_B1_1,222106,470-AQ_B1_1.py,2026-04-16T21:30:34.268000+00:00,runs/2026-04-16_17-30-34_AQ_B1_1/artifact.json,runs/2026-04-16_17-30-34_AQ_B1_1,9967.875,9967.875,-682.0,439.09375,0.011818911881372842,6700.0,0.10737983089916735,27.57127811713949,500,99800.0,0.0,10649.875,,,
AQ_B1_2,222234,471-AQ_B1_2.py,2026-04-16T21:32:39.258000+00:00,runs/2026-04-16_17-32-39_AQ_B1_2/artifact.json,runs/2026-04-16_17-32-39_AQ_B1_2,10039.4375,10039.4375,-682.0,439.09375,0.011818911881372842,6700.0,0.10827695297570253,27.57251928145002,500,99800.0,0.0,10721.4375,,,
AQ_B1_3,222356,472-AQ_B1_3.py,2026-04-16T21:34:34.155000+00:00,runs/2026-04-16_17-34-33_AQ_B1_3/artifact.json,runs/2026-04-16_17-34-33_AQ_B1_3,9967.875,9967.875,-682.0,439.09375,0.011818911881372842,6700.0,0.10737983089916735,27.57127811713949,500,99800.0,0.0,10649.875,,,
